user_id,timestamp,product_id,action
user_0056,2025-12-08T18:18:18.600508Z,DRPEFZDBMRGECGZG,view
user_0056,2025-12-08T18:45:18.600508Z,PELEGNVBZXXXKDNZ,view
user_0056,2025-12-08T18:53:18.600508Z,SHTE89ZK8H5TTWTT,click
user_0056,2025-12-08T19:04:18.600508Z,PELEGNTWTJCSWSED,click
user_0165,2025-12-08T19:08:18.600508Z,NSTE4SBXUUEFHGGV,view
user_0241,2025-12-08T19:11:18.600508Z,ACCE9Y6PUYZSQP7W,click
user_0388,2025-12-08T19:14:18.600508Z,SHIEFFFPDETWTWZR,view
user_0056,2025-12-08T19:22:18.600508Z,SGLEGBV7HZZGTJTF,view
user_0056,2025-12-08T19:44:18.600508Z,PELEGNTWTJCSWSED,purchase
user_0165,2025-12-08T19:47:18.600508Z,LPBEGETNASPKN7XH,click
user_0165,2025-12-08T19:48:18.600508Z,ACCDVHJZZSQZGGVA,view
user_0093,2025-12-08T20:01:18.600508Z,SWTEGTFFZWCFRT9P,click
user_0164,2025-12-08T20:08:18.600508Z,SHIE7X8ZWDHV9YZD,click
user_0056,2025-12-08T20:13:18.600508Z,SHTE89ZK8H5TTWTT,view
user_0165,2025-12-08T20:29:18.600508Z,TOPEG3ZFYPPG9HZM,view
user_0388,2025-12-08T21:00:18.600508Z,SHIEFFFPVBQK6GBH,view
user_0056,2025-12-08T21:12:18.600508Z,RNGEDAPWZJR8Y6XB,purchase
user_0165,2025-12-08T21:17:18.600508Z,TOPEG3ZFYPPG9HZM,view
user_0388,2025-12-08T21:39:18.600508Z,CRTECN2QYGNYMVY8,view
user_0056,2025-12-08T22:16:18.600508Z,PELEGNSQYKKHT2ZH,view
user_0010,2025-12-08T23:19:18.600508Z,NDNEGCU6HKGDZNDE,view
user_0165,2025-12-08T23:38:18.600508Z,TOPEG3ZFGZHHRDQS,click
user_0056,2025-12-08T23:46:18.600508Z,SHIECYFWYYZHU6NR,purchase
user_0059,2025-12-08T23:51:18.600508Z,SHOECP78YDYPYPSE,view
user_0059,2025-12-09T00:08:18.600508Z,BLAE8YHUD3WYEH7S,view
user_0010,2025-12-09T00:27:18.600508Z,BZREHBHZHBEHZZEY,click
user_0165,2025-12-09T00:45:18.600508Z,NKCEA5FHWJZZZRGR,click
user_0059,2025-12-09T00:51:18.600508Z,NSTEFH92QYA7V3AE,click
user_0059,2025-12-09T01:22:18.600508Z,NSTEFH9FMYHGZBEK,view
user_0010,2025-12-09T01:30:18.600508Z,KRTEEGTKC6PZZAHG,view
user_0295,2025-12-09T02:00:18.600508Z,BLBE7EZ2EYPFGEEX,click
user_0165,2025-12-09T02:07:18.600508Z,BDSEJTHGGZH3HSJF,view
user_0295,2025-12-09T02:12:18.600508Z,USGEDDUFWRC4DM9G,view
user_0295,2025-12-09T02:15:18.600508Z,BLBE7EZ2EYPFGEEX,click
user_0059,2025-12-09T02:26:18.600508Z,TSHE8MANF2ZQ6GBF,view
user_0056,2025-12-09T02:44:18.600508Z,WCKE25RA9RDV2VDN,purchase
user_0164,2025-12-09T02:44:18.600508Z,GLSEHEHZKEZA6K2A,view
user_0059,2025-12-09T03:06:18.600508Z,NSTEFH92QYA7V3AE,view
user_0059,2025-12-09T03:27:18.600508Z,SNDE7KJ8MAGYFHME,click
user_0295,2025-12-09T03:40:18.600508Z,BLBE7EZ2EYPFGEEX,view
user_0295,2025-12-09T03:42:18.600508Z,JEAEGVJXBBJGAARA,view
user_0056,2025-12-09T04:40:18.600508Z,STIEYZ5TBAA9A2HD,view
user_0059,2025-12-09T04:40:18.600508Z,TSHE8MANF2ZQ6GBF,view
user_0059,2025-12-09T06:07:18.600508Z,NSTEFH92QYA7V3AE,view
user_0010,2025-12-09T06:44:18.600508Z,NDNEGCSG88WCRFGS,view
user_0059,2025-12-09T06:53:18.600508Z,ACCE6SJGZXZF9W9Z,view
user_0295,2025-12-09T08:13:18.600508Z,SHTE8SMD9CNJYQEZ,view
user_0059,2025-12-09T08:20:18.600508Z,SNDEBYHEHKFQASJT,view
user_0295,2025-12-09T08:48:18.600508Z,JEAEGVJXBBJGAARA,view
user_0010,2025-12-09T08:50:18.600508Z,JEAEGTMFQQ6FUYYF,view
user_0059,2025-12-09T10:07:18.600508Z,NSTEFH92QYA7V3AE,click
user_0295,2025-12-09T10:39:18.600508Z,BLBE7EZ2EYPFGEEX,view
user_0059,2025-12-09T11:14:18.600508Z,NSTEFH92QYA7V3AE,view
user_0059,2025-12-09T12:14:18.600508Z,TSHE8MANF2ZQ6GBF,view
user_0059,2025-12-09T13:57:18.600508Z,PTSEDFSU7AG7EJRZ,view
user_0059,2025-12-09T14:56:18.600508Z,NKCEAY3RMGDD9DCS,view
user_0059,2025-12-09T15:14:18.600508Z,NSTEFH92QYA7V3AE,view
user_0056,2025-12-09T16:04:18.600508Z,PELEGNTWTJCSWSED,view
user_0056,2025-12-09T17:28:18.600508Z,PELEGNTWTJCSWSED,view
user_0010,2025-12-09T17:35:18.600508Z,VHREB3NZKU68PRVB,click
user_0056,2025-12-09T18:02:18.600508Z,BLAEEHE3GZ7WST52,view
user_0056,2025-12-09T18:37:18.600508Z,SHTE89ZK8H5TTWTT,view
user_0059,2025-12-09T18:54:18.600508Z,NSTEFH92QYA7V3AE,view
user_0059,2025-12-09T18:58:18.600508Z,NSTEFH92QYA7V3AE,click
user_0059,2025-12-09T19:55:18.600508Z,CLTEJQ8FTCZAEPNG,view
user_0059,2025-12-09T21:09:18.600508Z,NSTEFH92QYA7V3AE,click
user_0059,2025-12-10T00:54:18.600508Z,NSTEFH92QYA7V3AE,click
user_0368,2025-12-10T02:51:18.600508Z,SNDEHZQQERXYSRFS,view
user_0368,2025-12-10T03:24:18.600508Z,SWTEGXQFZY95SKG7,view
user_0059,2025-12-10T04:05:18.600508Z,NSTEFH92QYA7V3AE,view
user_0368,2025-12-10T04:10:18.600508Z,SWTEGXQFZY95SKG7,click
user_0368,2025-12-10T04:13:18.600508Z,SNDEHZQQERXYSRFS,view
user_0197,2025-12-10T04:19:18.600508Z,CAPEJZVUJWMHU6Q4,click
user_0059,2025-12-10T04:22:18.600508Z,NSTEFH92QYA7V3AE,click
user_0368,2025-12-10T05:12:18.600508Z,SWTEGXQFZY95SKG7,view
user_0197,2025-12-10T05:19:18.600508Z,CAPEJZVUJWMHU6Q4,view
user_0368,2025-12-10T05:38:18.600508Z,SNDEHZQQERXYSRFS,view
user_0368,2025-12-10T05:53:18.600508Z,SNDEHZQPVBDGFCMH,purchase
user_0197,2025-12-10T05:54:18.600508Z,CAPEJZVUJWMHU6Q4,click
user_0368,2025-12-10T06:19:18.600508Z,SWTEGXQFZY95SKG7,purchase
user_0368,2025-12-10T08:07:18.600508Z,SNDEHZQQERXYSRFS,click
user_0368,2025-12-10T08:42:18.600508Z,ACCEGZ66RFRUZXFY,view
user_0368,2025-12-10T08:45:18.600508Z,SWTEGXQFZY95SKG7,click
user_0211,2025-12-10T09:55:18.600508Z,NSTEGG52S7DCXZ2T,view
user_0211,2025-12-10T10:37:18.600508Z,NSTEGG52S7DCXZ2T,click
user_0211,2025-12-10T11:12:18.600508Z,MATEBGDGS4DYYYB6,view
user_0211,2025-12-10T11:15:18.600508Z,NKCDXPZSMKHNBSE4,click
user_0211,2025-12-10T11:32:18.600508Z,NSTEGG52S7DCXZ2T,view
user_0211,2025-12-10T11:50:18.600508Z,SAREJHNQXH2Y7GWV,click
user_0211,2025-12-10T12:57:18.600508Z,ACCEGXK4F5AQPYUD,view
user_0368,2025-12-10T13:11:18.600508Z,SWTEGXQFZY95SKG7,click
user_0059,2025-12-10T14:46:18.600508Z,TSHE8MANF2ZQ6GBF,click
user_0211,2025-12-10T15:17:18.600508Z,NSTEGG52S7DCXZ2T,purchase
user_0368,2025-12-10T16:29:18.600508Z,SWTEGXQFZY95SKG7,click
user_0211,2025-12-10T17:27:18.600508Z,NSTEGG52S7DCXZ2T,view
user_0059,2025-12-10T17:34:18.600508Z,NSTEFH92QYA7V3AE,view
user_0211,2025-12-10T17:48:18.600508Z,ATAEF7HJZ34DPNQE,view
user_0368,2025-12-10T19:17:18.600508Z,BBAE7SSNKUZPRZNU,view
user_0211,2025-12-10T20:28:18.600508Z,NSTEGG52S7DCXZ2T,purchase
user_0211,2025-12-10T21:24:18.600508Z,RNGDX7QKXEYUY6M6,click
user_0211,2025-12-10T21:29:18.600508Z,NSTEGG52S7DCXZ2T,purchase
user_0005,2025-12-10T21:32:18.600508Z,PTPEJVNJHB6FXHDJ,view
user_0005,2025-12-10T21:51:18.600508Z,BBAECHGKFYZTWZJM,view
user_0005,2025-12-10T23:07:18.600508Z,LSKE9CGXRCJ7JHFF,click
user_0211,2025-12-10T23:10:18.600508Z,BTWEEYJR46VFFQW6,click
user_0211,2025-12-10T23:32:18.600508Z,NSTEGG52S7DCXZ2T,click
user_0005,2025-12-10T23:44:18.600508Z,BBAECHGKFYZTWZJM,view
user_0005,2025-12-10T23:52:18.600508Z,BBAECHGKFYZTWZJM,view
user_0211,2025-12-11T01:01:18.600508Z,NSTEGG52S7DCXZ2T,view
user_0211,2025-12-11T01:15:18.600508Z,NSTEGG52S7DCXZ2T,view
user_0005,2025-12-11T01:25:18.600508Z,BBAECHGKFYZTWZJM,click
user_0005,2025-12-11T01:41:18.600508Z,GCTEC9TZTFM8K8PH,view
user_0368,2025-12-11T02:20:18.600508Z,SWTEGXQFZY95SKG7,view
user_0005,2025-12-11T02:31:18.600508Z,GCTEC9TZTFM8K8PH,view
user_0323,2025-12-11T02:38:18.600508Z,SHTEA7E6ZSWHHVZD,click
user_0323,2025-12-11T02:47:18.600508Z,BRAE7Y46NQNWP8PG,view
user_0005,2025-12-11T02:59:18.600508Z,LSKE9CGXRCJ7JHFF,purchase
user_0323,2025-12-11T03:12:18.600508Z,NKCE6SR4GUG326DS,view
user_0323,2025-12-11T03:15:18.600508Z,SHOEC889YRPAN6YV,view
user_0323,2025-12-11T03:50:18.600508Z,JWSEJWVCTUDZRQMR,view
user_0323,2025-12-11T04:16:18.600508Z,JWSEJWVCTUDZRQMR,view
user_0323,2025-12-11T04:43:18.600508Z,SWDEJSDZMGBXNFJV,purchase
user_0085,2025-12-11T04:50:18.600508Z,BHGEGTATJCEZRGM2,view
user_0085,2025-12-11T05:12:18.600508Z,SHOE4QFHZWCZGCMB,view
user_0005,2025-12-11T05:20:18.600508Z,BBAECHGKFYZTWZJM,view
user_0085,2025-12-11T05:41:18.600508Z,SHOE4QFHZWCZGCMB,view
user_0085,2025-12-11T05:43:18.600508Z,SHOE4QFHZWCZGCMB,view
user_0005,2025-12-11T05:57:18.600508Z,ACCEEV5VN3XFH8CH,purchase
user_0085,2025-12-11T06:36:18.600508Z,SHOEG8BM8ZFYGPTP,click
user_0323,2025-12-11T06:41:18.600508Z,JWSEJWVCTUDZRQMR,view
user_0323,2025-12-11T06:49:18.600508Z,JWSEJWVCTUDZRQMR,click
user_0416,2025-12-11T07:10:18.600508Z,SHIE6YYPGZPFC5GK,click
user_0323,2025-12-11T07:25:18.600508Z,JWSEJWVCTUDZRQMR,purchase
user_0085,2025-12-11T07:31:18.600508Z,SHOE4QFHZWCZGCMB,view
user_0085,2025-12-11T07:39:18.600508Z,BALEGF9PZWC68R3G,view
user_0323,2025-12-11T07:52:18.600508Z,ACCDXCCTHXTSFPGB,purchase
user_0085,2025-12-11T07:59:18.600508Z,BBAE7Z93CDHMJEZU,view
user_0416,2025-12-11T08:00:18.600508Z,SHIE6YYPGZPFC5GK,click
user_0416,2025-12-11T08:01:18.600508Z,CPCECSABG58X5KHG,click
user_0085,2025-12-11T08:20:18.600508Z,BBADSEZD9SMFHPHQ,view
user_0085,2025-12-11T08:50:18.600508Z,SNDEAN42P4FWJMEH,purchase
user_0085,2025-12-11T08:55:18.600508Z,CRTECN2QVB7UDF2P,click
user_0029,2025-12-11T09:01:18.600508Z,RNGE88Q9YPF2P282,view
user_0029,2025-12-11T09:02:18.600508Z,BAREGGF8KXRWMGZK,view
user_0029,2025-12-11T09:17:18.600508Z,SHTEFVQAXJNUVZSB,click
user_0005,2025-12-11T09:27:18.600508Z,LSKE9CGXRCJ7JHFF,view
user_0085,2025-12-11T09:27:18.600508Z,SHOE94J3RHN7Z6AC,click
user_0211,2025-12-11T09:34:18.600508Z,NSTEGG52S7DCXZ2T,click
user_0416,2025-12-11T09:37:18.600508Z,SHIE6YYPGZPFC5GK,view
user_0005,2025-12-11T09:42:18.600508Z,CRTECN2RCH9CG4SA,view
user_0416,2025-12-11T10:01:18.600508Z,SHIE6YYPGZPFC5GK,view
user_0085,2025-12-11T10:34:18.600508Z,SHOE4QFHZWCZGCMB,click
user_0085,2025-12-11T10:58:18.600508Z,SHOE4QFHZWCZGCMB,click
user_0416,2025-12-11T11:04:18.600508Z,SHIE6YYPGZPFC5GK,click
user_0416,2025-12-11T11:07:18.600508Z,DIAEF638ZF399G5K,click
user_0416,2025-12-11T11:08:18.600508Z,DIAEF638ZF399G5K,view
user_0029,2025-12-11T11:14:18.600508Z,ACCEGKFGPM6SBFFQ,purchase
user_0323,2025-12-11T11:22:18.600508Z,JWSEJWVCTUDZRQMR,click
user_0174,2025-12-11T11:28:18.600508Z,KLSEGWKSVJHHNUZQ,click
user_0029,2025-12-11T11:29:18.600508Z,BAREGJ8B2Y3TPUWH,click
user_0323,2025-12-11T11:34:18.600508Z,JWSEJWVCTUDZRQMR,view
user_0323,2025-12-11T11:35:18.600508Z,JWSEJWVCTUDZRQMR,view
user_0416,2025-12-11T11:39:18.600508Z,DIAEF638ZF399G5K,view
user_0211,2025-12-11T11:55:18.600508Z,NSTEGG52S7DCXZ2T,click
user_0416,2025-12-11T11:57:18.600508Z,SHIE6YYPGZPFC5GK,view
user_0005,2025-12-11T12:07:18.600508Z,GCTEC9TZTFM8K8PH,view
user_0416,2025-12-11T12:21:18.600508Z,SHIE6YYPGZPFC5GK,click
user_0174,2025-12-11T12:47:18.600508Z,PTSE4ZHEZTF7UYNK,click
user_0174,2025-12-11T13:16:18.600508Z,BBAECGVGS5PRKJSM,click
user_0085,2025-12-11T13:28:18.600508Z,BALEGF9PZWC68R3G,view
user_0029,2025-12-11T13:31:18.600508Z,BAREGGF8KXRWMGZK,view
user_0416,2025-12-11T13:36:18.600508Z,SHIE6YYPGZPFC5GK,view
user_0211,2025-12-11T13:41:18.600508Z,NSTEGG52S7DCXZ2T,view
user_0416,2025-12-11T14:00:18.600508Z,SHIE6YYPGZPFC5GK,view
user_0174,2025-12-11T14:01:18.600508Z,PTSE4ZHEZTF7UYNK,purchase
user_0174,2025-12-11T14:44:18.600508Z,SHIEHY8HVXDRG7G5,click
user_0226,2025-12-11T14:44:18.600508Z,VASEJQS2YGQRCG5J,view
user_0029,2025-12-11T14:49:18.600508Z,BAREGJ8B2Y3TPUWH,view
user_0416,2025-12-11T15:22:18.600508Z,CRTECN2QTQQD8BEH,click
user_0005,2025-12-11T15:42:18.600508Z,LSKE9CGXRCJ7JHFF,view
user_0085,2025-12-11T16:13:18.600508Z,NSTEJCAZYYYAZXGY,view
user_0044,2025-12-11T16:21:18.600508Z,BBAEHWDDMZNYAA3R,view
user_0226,2025-12-11T16:32:18.600508Z,VASEJQS2YGQRCG5J,view
user_0044,2025-12-11T16:54:18.600508Z,ATAEJ9E5YUYVUMSZ,view
user_0174,2025-12-11T17:01:18.600508Z,RTRD7HN3BBE7G9YT,click
user_0174,2025-12-11T17:15:18.600508Z,SHIEHY8HVXDRG7G5,view
user_0005,2025-12-11T17:19:18.600508Z,BBAECHGKFYZTWZJM,view
user_0323,2025-12-11T17:26:18.600508Z,SWDEJSDZMGBXNFJV,click
user_0044,2025-12-11T17:43:18.600508Z,SHOE3S9BZ4SJUJFY,view
user_0226,2025-12-11T17:55:18.600508Z,CDBECTRVD8H3ZG4N,view
user_0211,2025-12-11T18:04:18.600508Z,ACCEGXK4F5AQPYUD,click
user_0020,2025-12-11T18:22:18.600508Z,RNGE7GVZCPHUFFRT,purchase
user_0020,2025-12-11T18:37:18.600508Z,SNDEJYHYHPSBVVP3,view
user_0125,2025-12-11T18:44:18.600508Z,BOTEEMN6NM57HSBU,view
user_0125,2025-12-11T18:45:18.600508Z,SPBDWG6GJGTSWQVT,click
user_0020,2025-12-11T18:59:18.600508Z,CAPEEAFSZSDZXHBA,view
user_0174,2025-12-11T19:08:18.600508Z,PTSE4ZHEZTF7UYNK,view
user_0020,2025-12-11T19:16:18.600508Z,CAGE4Y4FXXUZS4ZP,click
user_0125,2025-12-11T19:17:18.600508Z,WATEYAP3K2QQQWDH,purchase
user_0125,2025-12-11T19:21:18.600508Z,SPBDWG6GJGTSWQVT,view
user_0125,2025-12-11T19:22:18.600508Z,SPBDWG6GJGTSWQVT,view
user_0044,2025-12-11T19:54:18.600508Z,BBAEHWDDMZNYAA3R,view
user_0044,2025-12-11T19:54:18.600508Z,BBAEHWDDMZNYAA3R,click
user_0416,2025-12-11T20:29:18.600508Z,SHIE6YYPGZPFC5GK,view
user_0005,2025-12-11T20:49:18.600508Z,GCTEC9TZTFM8K8PH,view
user_0020,2025-12-11T20:54:18.600508Z,CAGE4Y4FZ7H9JZTB,click
user_0125,2025-12-11T20:54:18.600508Z,BOTEEMN6NM57HSBU,view
user_0005,2025-12-11T21:05:18.600508Z,BBAECHGKFYZTWZJM,view
user_0044,2025-12-11T21:05:18.600508Z,ATAEJ9E5YUYVUMSZ,click
user_0085,2025-12-11T21:12:18.600508Z,SHOE4QFHZWCZGCMB,purchase
user_0323,2025-12-11T21:16:18.600508Z,JWSEJWVCTUDZRQMR,view
user_0020,2025-12-11T21:32:18.600508Z,KSCEG7CHTWWW4SPG,purchase
user_0125,2025-12-11T21:33:18.600508Z,BOTEEMN6NM57HSBU,click
user_0020,2025-12-11T21:48:18.600508Z,BRAEYFDGSY9S9ZDW,view
user_0323,2025-12-11T21:48:18.600508Z,JWSEJWVCTUDZRQMR,click
user_0085,2025-12-11T22:07:18.600508Z,SHOE4QFHZWCZGCMB,click
user_0020,2025-12-11T22:11:18.600508Z,CAGE2NCRSPGZ5XN5,click
user_0044,2025-12-11T22:15:18.600508Z,ATAEJ9E5YUYVUMSZ,view
user_0005,2025-12-11T22:41:18.600508Z,BBAECHGKFYZTWZJM,view
user_0174,2025-12-11T22:47:18.600508Z,PTSE4ZHEZTF7UYNK,view
user_0323,2025-12-11T22:49:18.600508Z,USGEBZZ3Y567FZKP,view
user_0422,2025-12-11T22:49:18.600508Z,BLUEGUWGH5GAGTGF,view
user_0044,2025-12-11T23:39:18.600508Z,SHIEYZF6VHZ5HTVV,click
user_0422,2025-12-11T23:45:18.600508Z,LJGEJBEFGXFTJVMM,purchase
user_0323,2025-12-11T23:51:18.600508Z,SAREGTVEX3ZNBJNY,view
user_0422,2025-12-12T00:03:18.600508Z,HOFEYQZPKEMRTVHH,view
user_0323,2025-12-12T00:09:18.600508Z,JWSEJWVCTUDZRQMR,view
user_0416,2025-12-12T00:18:18.600508Z,SNDEAN43TPETYTYJ,view
user_0125,2025-12-12T00:21:18.600508Z,TSHE993Q4AKCPAVR,purchase
user_0085,2025-12-12T00:32:18.600508Z,PEBEDMZDYKGSHXPT,view
user_0044,2025-12-12T00:49:18.600508Z,BBAEHWDDMZNYAA3R,view
user_0044,2025-12-12T00:59:18.600508Z,ATAEJ9E5YUYVUMSZ,view
user_0174,2025-12-12T01:22:18.600508Z,SHIEHY8HVXDRG7G5,purchase
user_0044,2025-12-12T01:32:18.600508Z,ACBECT5UP4YDFNXH,view
user_0422,2025-12-12T01:42:18.600508Z,VESEHQBMFTXS6NSH,purchase
user_0422,2025-12-12T02:05:18.600508Z,BLAE8BUKSV9QUBYT,click
user_0085,2025-12-12T02:06:18.600508Z,SHOE4QFHZWCZGCMB,view
user_0125,2025-12-12T02:52:18.600508Z,SPBDWG6GJGTSWQVT,view
user_0020,2025-12-12T03:08:18.600508Z,CAGE4Y4FZ7H9JZTB,click
user_0005,2025-12-12T04:04:18.600508Z,BBAECHGKFYZTWZJM,click
user_0422,2025-12-12T04:10:18.600508Z,BLAE8B5G4GWTBEEH,view
user_0422,2025-12-12T04:31:18.600508Z,TSHE993QDGECZQW4,purchase
user_0104,2025-12-12T05:41:18.600508Z,TOPEHXA27XJFNSGV,click
user_0104,2025-12-12T06:03:18.600508Z,DEOEG9GYTRECGKPY,view
user_0104,2025-12-12T06:21:18.600508Z,HDREGAA5JZTWH6UR,view
user_0104,2025-12-12T06:31:18.600508Z,DEOEG9GYTRECGKPY,view
user_0104,2025-12-12T06:45:18.600508Z,CRTECN2QU9FYCMKU,click
user_0020,2025-12-12T06:49:18.600508Z,SWDEJNDYDMSRHGSZ,view
user_0020,2025-12-12T06:56:18.600508Z,JEAEG8HFSZZZHJTM,view
user_0104,2025-12-12T07:12:18.600508Z,WATEAFA9PN5QVYXP,view
user_0422,2025-12-12T07:59:18.600508Z,BLAE8BUKZ9SMGSDW,view
user_0104,2025-12-12T08:13:18.600508Z,DEOEG9GYTRECGKPY,purchase
user_0422,2025-12-12T08:26:18.600508Z,BLAE8BUKXGJ3DHMG,view
user_0104,2025-12-12T08:32:18.600508Z,WATEAFA9PN5QVYXP,view
user_0422,2025-12-12T08:37:18.600508Z,TSHE4SBYFHWGCXSZ,view
user_0410,2025-12-12T09:00:18.600508Z,SHIEE5NRDCFPEGBB,view
user_0422,2025-12-12T09:24:18.600508Z,BLAE8BUKSV9QUBYT,view
user_0416,2025-12-12T09:33:18.600508Z,SRTEGWKMPXHHN4MF,click
user_0422,2025-12-12T09:48:18.600508Z,BLAE8B5G4GWTBEEH,click
user_0410,2025-12-12T10:08:18.600508Z,IDMEHY86YP4NFZUG,view
user_0410,2025-12-12T10:22:18.600508Z,RNGEDAPSZUVEPE9H,view
user_0422,2025-12-12T10:40:18.600508Z,BLAE8BUK4HQYGMPM,view
user_0085,2025-12-12T10:54:18.600508Z,SHOE4QFHZWCZGCMB,view
user_0422,2025-12-12T12:19:18.600508Z,BBAECF98YZGZBV9E,click
user_0410,2025-12-12T12:21:18.600508Z,NKCEDE8GYSZDZG5M,view
user_0020,2025-12-12T12:38:18.600508Z,JEAEG8HFSZZZHJTM,click
user_0410,2025-12-12T12:52:18.600508Z,SHIEE5NRDCFPEGBB,click
user_0410,2025-12-12T13:00:18.600508Z,IDMEHY86YP4NFZUG,view
user_0410,2025-12-12T13:18:18.600508Z,SHIEE5NRDCFPEGBB,click
user_0085,2025-12-12T13:53:18.600508Z,BALEGF9PZWC68R3G,purchase
user_0410,2025-12-12T13:56:18.600508Z,IDMEHY86YP4NFZUG,view
user_0410,2025-12-12T14:15:18.600508Z,SHIEE5NRDCFPEGBB,view
user_0104,2025-12-12T14:32:18.600508Z,DEOEG9GYTRECGKPY,click
user_0362,2025-12-12T15:07:18.600508Z,BALED8XDHWWPVHHD,view
user_0362,2025-12-12T15:30:18.600508Z,PYJEG323BEUYYUHV,click
user_0362,2025-12-12T15:31:18.600508Z,PYJEG32DG6MCGEX9,view
user_0362,2025-12-12T15:58:18.600508Z,TSHE993ZZMHQZGVH,view
user_0362,2025-12-12T15:59:18.600508Z,TSHDVN8WRWGY4QZN,view
user_0362,2025-12-12T16:42:18.600508Z,TSHECJAYHU24YTCZ,click
user_0410,2025-12-12T16:46:18.600508Z,IDMEHY86YP4NFZUG,view
user_0362,2025-12-12T16:47:18.600508Z,PYJEG32EBY5Z6UZJ,view
user_0362,2025-12-12T17:11:18.600508Z,PYJEG32CJZ4BJVWZ,view
user_0362,2025-12-12T17:12:18.600508Z,PYJEG323BEUYYUHV,click
user_0410,2025-12-12T17:13:18.600508Z,SHIEE5NRDCFPEGBB,click
user_0362,2025-12-12T17:56:18.600508Z,PYJEG324KUXQFTPM,view
user_0362,2025-12-12T18:23:18.600508Z,PYJEG32EBY5Z6UZJ,click
user_0085,2025-12-12T18:40:18.600508Z,SHOE4QFHZWCZGCMB,view
user_0104,2025-12-12T19:06:18.600508Z,WATEAFA9PN5QVYXP,view
user_0422,2025-12-12T19:31:18.600508Z,BLAE8B5GQR2TWPY8,view
user_0410,2025-12-12T20:18:18.600508Z,ACCE4YAHHTZNGUCB,view
user_0410,2025-12-12T20:57:18.600508Z,SGEEJJ7AV4SFEM2B,view
user_0362,2025-12-12T21:11:18.600508Z,MNKE8ZWFT44GRURB,view
user_0362,2025-12-12T21:30:18.600508Z,PYJEG3FZUBMFJEDW,purchase
user_0362,2025-12-12T21:51:18.600508Z,PYJEG32EBY5Z6UZJ,click
user_0104,2025-12-12T22:04:18.600508Z,TOPEHZNPUWSFVHKM,view
user_0362,2025-12-12T22:14:18.600508Z,TSHDZ5ZJYAZTCFHM,view
user_0362,2025-12-12T22:22:18.600508Z,TKSEEB9MNUGDS9DZ,view
user_0362,2025-12-12T22:39:18.600508Z,PYJEG32CJZ4BJVWZ,view
user_0362,2025-12-12T22:50:18.600508Z,PYJEG323BEUYYUHV,view
user_0362,2025-12-12T23:13:18.600508Z,RTREF5VHQR3VGVHY,purchase
user_0422,2025-12-12T23:44:18.600508Z,WCKE56UDG7GHWTYF,click
user_0104,2025-12-13T00:04:18.600508Z,WATEAFA9PN5QVYXP,click
user_0339,2025-12-13T00:09:18.600508Z,TROEGWHHRHGBEZS9,view
user_0362,2025-12-13T00:14:18.600508Z,PYJEG323BEUYYUHV,view
user_0362,2025-12-13T01:28:18.600508Z,PYJEG323BEUYYUHV,view
user_0339,2025-12-13T01:44:18.600508Z,TROEGWHHUCZVUKMQ,view
user_0339,2025-12-13T02:33:18.600508Z,SHOEHXDTBMN9RHSF,view
user_0339,2025-12-13T02:51:18.600508Z,GWNEDURHSSJNEGEU,view
user_0410,2025-12-13T04:30:18.600508Z,SHIEE5NRDCFPEGBB,view
user_0362,2025-12-13T04:52:18.600508Z,PYJEG32DG6MCGEX9,purchase
user_0339,2025-12-13T05:51:18.600508Z,TROEGWHHRHGBEZS9,view
user_0410,2025-12-13T06:53:18.600508Z,RUGEHHZCCFZWXSJA,click
user_0362,2025-12-13T07:21:18.600508Z,PYJEG324NSUNMQGQ,click
user_0062,2025-12-13T07:36:18.600508Z,SOFEDVYZ29EW7VEP,view
user_0339,2025-12-13T07:49:18.600508Z,TROEGWHHRHGBEZS9,view
user_0062,2025-12-13T08:06:18.600508Z,SOFEDVYZVFTZHMYT,click
user_0339,2025-12-13T09:06:18.600508Z,BHGEGTAU2KVDHXXJ,click
user_0062,2025-12-13T09:18:18.600508Z,SOFEDVYZFMZPJ3V6,view
user_0062,2025-12-13T10:30:18.600508Z,SOFEDVYZQNYZYYFT,view
user_0301,2025-12-13T11:01:18.600508Z,BTWEE9APJJHT7ZHA,view
user_0301,2025-12-13T11:19:18.600508Z,BDEEGH3ZFBZBZZGU,view
user_0339,2025-12-13T11:51:18.600508Z,TROEGWHHYSE4SRBU,view
user_0362,2025-12-13T13:41:18.600508Z,PYJEG324KUXQFTPM,view
user_0301,2025-12-13T14:09:18.600508Z,BDEEGH3ZFBZBZZGU,view
user_0467,2025-12-13T14:20:18.600508Z,VESEJMKKGVE3D9WW,view
user_0301,2025-12-13T14:31:18.600508Z,TSHECX8URXGPV2XH,click
user_0467,2025-12-13T14:47:18.600508Z,SHOED5DC2GSMQMHU,click
user_0426,2025-12-13T15:12:18.600508Z,HMBEJJ5GZDSPV69C,view
user_0362,2025-12-13T15:14:18.600508Z,PYJEG324NSUNMQGQ,view
user_0426,2025-12-13T15:40:18.600508Z,RNGE4VA2XMFE9HUG,click
user_0467,2025-12-13T15:51:18.600508Z,NKCEB3XAPG6RCCFS,view
user_0467,2025-12-13T16:50:18.600508Z,LJGEATZSV5VGNDXW,purchase
user_0467,2025-12-13T17:16:18.600508Z,SHOED5DC2GSMQMHU,view
